Platform,Year_of_Release,Publisher,NA_Sales,EU_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Target
14.0,2009.0,19.0,211.0,93.0,350.0,83.0,91.0,75.0,523.0,129.0,4.0,0.0
14.0,2010.0,126.0,285.0,38.0,349.0,89.0,81.0,83.0,693.0,760.0,4.0,8.0
8.0,2013.0,30.0,130.0,142.0,349.0,80.0,14.0,58.0,579.0,213.0,4.0,6.0
14.0,2009.0,29.0,220.0,95.0,348.0,92.0,78.0,87.0,1080.0,597.0,5.0,5.0
14.0,2013.0,30.0,215.0,101.0,348.0,79.0,21.0,56.0,542.0,213.0,4.0,5.0
14.0,2010.0,30.0,210.0,101.0,347.0,88.0,75.0,86.0,869.0,213.0,4.0,8.0
2.0,2008.0,5.0,210.0,101.0,346.0,71.0,70.0,88.0,29.0,783.0,2.0,7.0
2.0,2006.0,80.0,59.0,179.0,345.0,83.0,30.0,84.0,28.0,28.0,1.0,3.0
14.0,2009.0,117.0,240.0,71.0,344.0,84.0,83.0,82.0,715.0,285.0,4.0,0.0
7.0,2002.0,77.0,155.0,127.0,344.0,79.0,23.0,83.0,126.0,455.0,5.0,6.0
6.0,1998.0,117.0,112.0,206.0,342.0,70.0,15.0,80.0,67.0,176.0,5.0,7.0
9.0,2015.0,61.0,109.0,136.0,341.0,93.0,86.0,82.0,3943.0,381.0,4.0,6.0
7.0,2004.0,5.0,175.0,120.0,341.0,80.0,50.0,89.0,106.0,742.0,5.0,10.0
7.0,2002.0,30.0,46.0,227.0,340.0,88.0,15.0,67.0,35.0,209.0,1.0,11.0
8.0,2011.0,101.0,183.0,105.0,339.0,91.0,86.0,84.0,657.0,428.0,1.0,10.0
6.0,2000.0,101.0,156.0,147.0,339.0,68.0,12.0,82.0,99.0,246.0,1.0,10.0
9.0,2015.0,126.0,81.0,199.0,339.0,76.0,86.0,68.0,1319.0,763.0,4.0,8.0
14.0,2008.0,136.0,204.0,102.0,338.0,76.0,49.0,79.0,75.0,740.0,2.0,0.0
16.0,2014.0,5.0,214.0,92.0,337.0,75.0,11.0,55.0,1735.0,121.0,5.0,0.0
8.0,2012.0,126.0,88.0,170.0,335.0,90.0,32.0,85.0,1041.0,760.0,4.0,10.0
7.0,2002.0,30.0,145.0,129.0,333.0,77.0,20.0,85.0,66.0,246.0,5.0,0.0
7.0,2005.0,63.0,147.0,139.0,332.0,60.0,34.0,72.0,82.0,203.0,5.0,4.0
2.0,2009.0,80.0,140.0,91.0,331.0,87.0,75.0,78.0,228.0,477.0,2.0,10.0
7.0,2001.0,117.0,199.0,105.0,331.0,80.0,21.0,85.0,86.0,593.0,4.0,7.0
14.0,2013.0,126.0,190.0,111.0,330.0,86.0,35.0,79.0,701.0,754.0,4.0,7.0
7.0,2003.0,30.0,150.0,128.0,328.0,85.0,31.0,87.0,105.0,215.0,5.0,4.0
16.0,2015.0,71.0,261.0,33.0,328.0,82.0,74.0,75.0,563.0,671.0,4.0,6.0
7.0,2003.0,5.0,189.0,105.0,327.0,77.0,39.0,80.0,94.0,408.0,4.0,3.0
2.0,2008.0,80.0,60.0,157.0,326.0,86.0,62.0,92.0,111.0,395.0,2.0,10.0
16.0,2015.0,30.0,89.0,212.0,325.0,84.0,45.0,44.0,459.0,222.0,1.0,10.0
12.0,2008.0,80.0,135.0,111.0,325.0,63.0,43.0,46.0,116.0,477.0,1.0,7.0
9.0,2015.0,30.0,234.0,30.0,324.0,83.0,37.0,59.0,180.0,222.0,1.0,3.0
8.0,2013.0,101.0,72.0,167.0,323.0,81.0,81.0,77.0,758.0,532.0,1.0,0.0
16.0,2014.0,71.0,191.0,100.0,323.0,85.0,69.0,72.0,1267.0,8.0,4.0,3.0
13.0,2015.0,80.0,118.0,89.0,321.0,88.0,85.0,87.0,691.0,477.0,1.0,10.0
10.0,2008.0,101.0,148.0,100.0,318.0,91.0,79.0,86.0,565.0,564.0,4.0,6.0
7.0,2003.0,11.0,178.0,112.0,318.0,62.0,30.0,81.0,137.0,646.0,5.0,9.0
10.0,2007.0,110.0,135.0,59.0,318.0,83.0,67.0,80.0,463.0,673.0,5.0,0.0
14.0,2010.0,64.0,215.0,76.0,317.0,82.0,63.0,76.0,85.0,309.0,5.0,8.0
8.0,2011.0,117.0,127.0,129.0,317.0,89.0,78.0,77.0,1010.0,715.0,4.0,10.0
7.0,2001.0,103.0,206.0,56.0,317.0,89.0,22.0,91.0,95.0,455.0,1.0,8.0
4.0,2001.0,80.0,192.0,16.0,315.0,87.0,42.0,89.0,137.0,477.0,1.0,6.0
7.0,2007.0,30.0,68.0,0.0,314.0,83.0,12.0,65.0,36.0,209.0,1.0,2.0
6.0,2000.0,5.0,170.0,125.0,313.0,87.0,19.0,90.0,107.0,469.0,1.0,6.0
12.0,2012.0,80.0,106.0,109.0,313.0,73.0,45.0,68.0,155.0,464.0,1.0,6.0
2.0,2005.0,99.0,121.0,156.0,312.0,82.0,43.0,85.0,101.0,199.0,1.0,10.0
2.0,2008.0,80.0,55.0,50.0,311.0,83.0,48.0,90.0,63.0,477.0,1.0,8.0
8.0,2010.0,15.0,152.0,103.0,311.0,82.0,57.0,78.0,492.0,493.0,4.0,0.0
2.0,2006.0,80.0,90.0,100.0,311.0,81.0,12.0,78.0,10.0,343.0,1.0,10.0
8.0,2007.0,126.0,169.0,85.0,310.0,93.0,45.0,80.0,604.0,13.0,4.0,10.0
0.0,2013.0,80.0,140.0,101.0,310.0,91.0,81.0,89.0,1057.0,477.0,1.0,10.0
8.0,2012.0,19.0,88.0,94.0,310.0,74.0,34.0,54.0,1304.0,129.0,4.0,10.0
14.0,2010.0,30.0,199.0,81.0,310.0,96.0,98.0,89.0,3143.0,88.0,4.0,6.0
7.0,2002.0,11.0,217.0,28.0,309.0,67.0,28.0,79.0,71.0,196.0,5.0,3.0
7.0,2001.0,30.0,250.0,16.0,308.0,94.0,23.0,79.0,46.0,222.0,1.0,2.0
5.0,2002.0,30.0,172.0,121.0,307.0,75.0,18.0,78.0,22.0,427.0,5.0,10.0
0.0,2015.0,80.0,51.0,102.0,305.0,66.0,60.0,69.0,106.0,477.0,1.0,8.0
5.0,2014.0,30.0,100.0,182.0,305.0,70.0,74.0,39.0,2057.0,427.0,5.0,6.0
14.0,2012.0,117.0,189.0,88.0,305.0,89.0,59.0,82.0,892.0,285.0,4.0,0.0
2.0,2008.0,136.0,175.0,101.0,305.0,72.0,16.0,80.0,16.0,700.0,2.0,7.0
14.0,2008.0,5.0,191.0,84.0,304.0,75.0,42.0,74.0,32.0,408.0,2.0,0.0
14.0,2012.0,30.0,194.0,84.0,304.0,93.0,74.0,58.0,3725.0,88.0,4.0,0.0
8.0,2010.0,101.0,129.0,121.0,303.0,87.0,107.0,77.0,2759.0,548.0,4.0,6.0
14.0,2008.0,115.0,194.0,79.0,303.0,81.0,75.0,81.0,307.0,794.0,4.0,10.0
15.0,2002.0,126.0,185.0,104.0,302.0,93.0,46.0,85.0,121.0,760.0,5.0,0.0
9.0,2013.0,30.0,61.0,185.0,301.0,87.0,26.0,63.0,616.0,209.0,1.0,0.0
8.0,2009.0,101.0,140.0,106.0,301.0,91.0,94.0,81.0,1505.0,301.0,4.0,4.0
14.0,2012.0,126.0,138.0,132.0,300.0,91.0,39.0,86.0,1247.0,760.0,4.0,4.0
12.0,2010.0,28.0,204.0,63.0,300.0,73.0,78.0,70.0,131.0,364.0,1.0,3.0
14.0,2012.0,117.0,260.0,20.0,300.0,88.0,41.0,72.0,131.0,790.0,1.0,0.0
7.0,2007.0,11.0,114.0,0.0,300.0,73.0,24.0,92.0,173.0,669.0,5.0,8.0
5.0,2000.0,30.0,167.0,118.0,299.0,82.0,23.0,66.0,20.0,427.0,5.0,10.0
7.0,2002.0,61.0,12.0,126.0,299.0,93.0,24.0,91.0,65.0,374.0,1.0,0.0
7.0,2001.0,19.0,136.0,86.0,299.0,94.0,37.0,85.0,466.0,129.0,4.0,3.0
5.0,2011.0,30.0,158.0,101.0,296.0,85.0,73.0,59.0,2748.0,404.0,5.0,4.0
9.0,2014.0,136.0,101.0,143.0,296.0,84.0,85.0,81.0,1886.0,448.0,4.0,3.0
7.0,2003.0,99.0,104.0,137.0,296.0,64.0,29.0,78.0,94.0,659.0,1.0,4.0
7.0,2002.0,29.0,136.0,114.0,296.0,85.0,19.0,78.0,78.0,353.0,4.0,4.0
16.0,2014.0,30.0,184.0,80.0,295.0,86.0,68.0,64.0,2658.0,581.0,4.0,2.0
8.0,2010.0,30.0,133.0,110.0,295.0,88.0,59.0,85.0,572.0,213.0,4.0,10.0
7.0,2003.0,101.0,222.0,51.0,294.0,87.0,42.0,90.0,93.0,816.0,4.0,0.0
3.0,2001.0,11.0,206.0,77.0,294.0,79.0,13.0,78.0,4.0,422.0,1.0,0.0
14.0,2009.0,19.0,182.0,70.0,294.0,93.0,77.0,73.0,292.0,129.0,5.0,8.0
8.0,2009.0,101.0,176.0,68.0,293.0,85.0,98.0,83.0,1172.0,685.0,5.0,0.0
2.0,2008.0,80.0,155.0,4.0,292.0,76.0,40.0,88.0,76.0,304.0,1.0,3.0
16.0,2013.0,5.0,188.0,77.0,292.0,78.0,7.0,43.0,700.0,345.0,4.0,6.0
14.0,2007.0,71.0,183.0,79.0,291.0,91.0,74.0,87.0,1692.0,88.0,4.0,0.0
7.0,2004.0,99.0,154.0,113.0,290.0,73.0,21.0,86.0,30.0,659.0,1.0,8.0
7.0,2003.0,61.0,8.0,124.0,290.0,93.0,28.0,90.0,45.0,374.0,1.0,7.0
14.0,2008.0,99.0,175.0,86.0,289.0,67.0,45.0,68.0,18.0,686.0,2.0,10.0
7.0,2001.0,101.0,99.0,32.0,289.0,85.0,30.0,89.0,16.0,145.0,1.0,0.0
12.0,2007.0,1.0,141.0,112.0,289.0,61.0,37.0,53.0,23.0,496.0,1.0,0.0
7.0,2004.0,5.0,151.0,112.0,289.0,76.0,49.0,77.0,69.0,664.0,5.0,6.0
12.0,2006.0,80.0,86.0,104.0,289.0,83.0,61.0,74.0,179.0,349.0,2.0,10.0
14.0,2012.0,30.0,252.0,15.0,286.0,81.0,36.0,58.0,179.0,226.0,1.0,5.0
15.0,2002.0,126.0,209.0,63.0,286.0,87.0,34.0,87.0,111.0,80.0,5.0,4.0
9.0,2013.0,126.0,107.0,131.0,285.0,83.0,29.0,78.0,1530.0,754.0,4.0,7.0
8.0,2011.0,136.0,198.0,53.0,284.0,84.0,60.0,84.0,494.0,467.0,4.0,9.0
14.0,2009.0,30.0,252.0,9.0,283.0,85.0,58.0,61.0,90.0,226.0,1.0,7.0
14.0,2007.0,117.0,165.0,85.0,283.0,96.0,88.0,89.0,2249.0,359.0,4.0,6.0
4.0,2002.0,80.0,196.0,67.0,282.0,97.0,70.0,93.0,747.0,582.0,5.0,10.0
8.0,2010.0,126.0,187.0,55.0,282.0,90.0,59.0,82.0,791.0,760.0,4.0,6.0
8.0,2010.0,30.0,128.0,104.0,281.0,75.0,56.0,75.0,286.0,214.0,4.0,5.0
9.0,2014.0,101.0,128.0,98.0,279.0,80.0,90.0,79.0,2944.0,685.0,5.0,0.0
7.0,2001.0,30.0,219.0,22.0,279.0,89.0,22.0,86.0,39.0,491.0,1.0,3.0
7.0,2003.0,101.0,168.0,74.0,278.0,87.0,47.0,82.0,241.0,460.0,5.0,8.0
8.0,2010.0,30.0,105.0,123.0,278.0,89.0,59.0,72.0,301.0,167.0,2.0,6.0
12.0,2011.0,5.0,135.0,112.0,278.0,81.0,11.0,56.0,31.0,739.0,2.0,9.0
5.0,2011.0,30.0,89.0,143.0,278.0,89.0,61.0,75.0,4926.0,213.0,4.0,9.0
9.0,2015.0,136.0,150.0,80.0,278.0,83.0,81.0,77.0,836.0,800.0,4.0,6.0
7.0,2003.0,30.0,141.0,112.0,277.0,83.0,33.0,77.0,46.0,229.0,5.0,2.0
8.0,2011.0,101.0,145.0,86.0,277.0,84.0,85.0,79.0,942.0,301.0,4.0,0.0
14.0,2008.0,63.0,174.0,77.0,277.0,73.0,74.0,67.0,389.0,403.0,5.0,7.0
2.0,2006.0,80.0,145.0,7.0,276.0,81.0,42.0,74.0,67.0,57.0,1.0,6.0
14.0,2011.0,115.0,125.0,113.0,276.0,84.0,70.0,76.0,490.0,794.0,4.0,3.0
8.0,2009.0,77.0,120.0,97.0,275.0,79.0,63.0,74.0,211.0,456.0,5.0,0.0
12.0,2007.0,99.0,121.0,119.0,273.0,69.0,44.0,66.0,174.0,659.0,1.0,3.0
3.0,2002.0,80.0,175.0,52.0,270.0,95.0,30.0,91.0,314.0,129.0,1.0,10.0
7.0,2001.0,132.0,99.0,48.0,270.0,86.0,23.0,82.0,56.0,129.0,4.0,8.0
14.0,2011.0,117.0,152.0,92.0,270.0,89.0,83.0,78.0,893.0,715.0,4.0,7.0
14.0,2006.0,5.0,149.0,92.0,270.0,82.0,71.0,65.0,233.0,742.0,5.0,7.0
14.0,2011.0,30.0,242.0,11.0,269.0,78.0,55.0,59.0,94.0,226.0,1.0,3.0
7.0,2006.0,63.0,185.0,64.0,269.0,84.0,32.0,90.0,41.0,740.0,2.0,8.0
9.0,2013.0,101.0,89.0,133.0,269.0,73.0,88.0,68.0,2102.0,301.0,4.0,7.0
14.0,2010.0,30.0,238.0,12.0,269.0,84.0,47.0,57.0,120.0,226.0,1.0,0.0
7.0,2004.0,30.0,123.0,111.0,268.0,93.0,52.0,91.0,271.0,167.0,5.0,7.0
2.0,2010.0,80.0,163.0,51.0,267.0,79.0,51.0,77.0,18.0,477.0,1.0,5.0
2.0,2009.0,80.0,28.0,139.0,267.0,83.0,58.0,87.0,52.0,395.0,2.0,0.0
7.0,2005.0,5.0,148.0,92.0,267.0,77.0,39.0,82.0,69.0,742.0,5.0,0.0
6.0,1998.0,30.0,144.0,109.0,267.0,92.0,17.0,86.0,80.0,206.0,5.0,7.0
15.0,2004.0,71.0,199.0,57.0,266.0,85.0,87.0,85.0,268.0,82.0,4.0,10.0
14.0,2008.0,5.0,178.0,63.0,266.0,85.0,67.0,63.0,171.0,469.0,5.0,6.0
16.0,2016.0,30.0,43.0,204.0,265.0,84.0,50.0,55.0,201.0,225.0,1.0,4.0
7.0,2003.0,126.0,114.0,111.0,265.0,89.0,24.0,77.0,102.0,767.0,5.0,10.0
8.0,2009.0,30.0,69.0,140.0,265.0,84.0,55.0,69.0,113.0,654.0,1.0,8.0
10.0,2006.0,30.0,86.0,111.0,265.0,71.0,24.0,79.0,47.0,716.0,5.0,8.0
8.0,2011.0,110.0,78.0,73.0,263.0,79.0,53.0,66.0,707.0,673.0,5.0,0.0
7.0,2000.0,117.0,200.0,47.0,263.0,78.0,18.0,78.0,21.0,42.0,5.0,10.0
14.0,2010.0,30.0,147.0,93.0,263.0,80.0,65.0,80.0,127.0,207.0,5.0,2.0
7.0,2004.0,99.0,215.0,12.0,262.0,90.0,37.0,82.0,84.0,790.0,1.0,4.0
14.0,2009.0,71.0,154.0,80.0,262.0,82.0,92.0,72.0,454.0,239.0,5.0,6.0
14.0,2011.0,117.0,231.0,14.0,262.0,90.0,42.0,77.0,134.0,790.0,1.0,9.0
14.0,2009.0,30.0,59.0,179.0,262.0,90.0,63.0,75.0,133.0,222.0,1.0,2.0
14.0,2010.0,30.0,156.0,80.0,261.0,74.0,71.0,67.0,288.0,190.0,4.0,8.0
7.0,2002.0,30.0,90.0,122.0,261.0,71.0,16.0,76.0,49.0,235.0,1.0,8.0
8.0,2009.0,101.0,170.0,44.0,260.0,91.0,50.0,87.0,529.0,108.0,4.0,7.0
7.0,2004.0,30.0,202.0,21.0,259.0,84.0,21.0,81.0,44.0,209.0,1.0,2.0
12.0,2007.0,80.0,105.0,105.0,258.0,79.0,47.0,80.0,124.0,474.0,2.0,8.0
8.0,2008.0,30.0,48.0,163.0,258.0,87.0,42.0,75.0,108.0,209.0,1.0,8.0
2.0,2008.0,80.0,62.0,82.0,258.0,73.0,4.0,77.0,7.0,829.0,1.0,9.0
7.0,2006.0,115.0,140.0,88.0,258.0,80.0,27.0,86.0,57.0,810.0,5.0,3.0
14.0,2007.0,63.0,153.0,81.0,257.0,80.0,24.0,74.0,114.0,740.0,2.0,6.0
7.0,2007.0,30.0,214.0,8.0,257.0,78.0,11.0,78.0,17.0,226.0,1.0,3.0
10.0,2007.0,19.0,37.0,27.0,257.0,72.0,38.0,87.0,83.0,129.0,5.0,6.0
4.0,2001.0,99.0,170.0,59.0,256.0,73.0,28.0,83.0,179.0,659.0,1.0,9.0
8.0,2012.0,30.0,211.0,22.0,256.0,83.0,22.0,55.0,101.0,226.0,1.0,10.0
14.0,2009.0,30.0,176.0,55.0,256.0,86.0,68.0,79.0,725.0,88.0,4.0,0.0
4.0,2003.0,80.0,121.0,56.0,254.0,73.0,37.0,80.0,89.0,288.0,1.0,3.0
10.0,2009.0,101.0,64.0,122.0,254.0,87.0,68.0,78.0,98.0,608.0,2.0,2.0
14.0,2008.0,30.0,221.0,12.0,252.0,83.0,50.0,70.0,125.0,226.0,1.0,10.0
7.0,2001.0,4.0,112.0,112.0,252.0,80.0,15.0,79.0,46.0,24.0,5.0,1.0
2.0,2010.0,80.0,26.0,165.0,252.0,75.0,15.0,80.0,5.0,312.0,1.0,10.0
14.0,2013.0,117.0,210.0,19.0,252.0,87.0,23.0,49.0,150.0,790.0,1.0,0.0
12.0,2012.0,5.0,148.0,83.0,252.0,78.0,8.0,70.0,20.0,739.0,2.0,4.0
12.0,2008.0,61.0,111.0,85.0,250.0,50.0,23.0,54.0,16.0,125.0,1.0,0.0
14.0,2006.0,5.0,229.0,2.0,250.0,82.0,68.0,75.0,120.0,561.0,5.0,7.0
7.0,2002.0,73.0,181.0,52.0,249.0,79.0,31.0,88.0,96.0,438.0,4.0,7.0
12.0,2007.0,73.0,147.0,77.0,248.0,25.0,8.0,43.0,26.0,438.0,1.0,8.0
9.0,2015.0,101.0,103.0,81.0,248.0,92.0,100.0,86.0,6383.0,268.0,4.0,0.0
4.0,2002.0,80.0,112.0,36.0,247.0,70.0,26.0,74.0,74.0,326.0,1.0,10.0
14.0,2008.0,28.0,138.0,84.0,247.0,85.0,55.0,77.0,83.0,95.0,1.0,3.0
8.0,2012.0,117.0,173.0,43.0,247.0,90.0,26.0,80.0,99.0,790.0,1.0,4.0
8.0,2011.0,115.0,86.0,104.0,247.0,82.0,50.0,77.0,384.0,794.0,4.0,0.0
8.0,2008.0,101.0,114.0,84.0,246.0,87.0,79.0,61.0,1889.0,348.0,4.0,7.0
9.0,2014.0,117.0,147.0,54.0,245.0,83.0,50.0,70.0,291.0,790.0,1.0,3.0
6.0,1997.0,112.0,93.0,12.0,245.0,83.0,12.0,82.0,190.0,678.0,5.0,7.0
8.0,2008.0,117.0,156.0,53.0,245.0,82.0,50.0,82.0,100.0,591.0,5.0,8.0
7.0,2003.0,30.0,107.0,119.0,243.0,81.0,26.0,84.0,42.0,427.0,5.0,2.0
12.0,2010.0,136.0,128.0,93.0,243.0,79.0,13.0,80.0,34.0,740.0,2.0,4.0
16.0,2016.0,5.0,146.0,74.0,242.0,78.0,17.0,31.0,290.0,345.0,4.0,10.0
16.0,2015.0,30.0,208.0,8.0,242.0,84.0,23.0,61.0,124.0,222.0,1.0,0.0
14.0,2008.0,126.0,156.0,60.0,242.0,82.0,66.0,78.0,176.0,760.0,4.0,8.0
10.0,2006.0,30.0,87.0,97.0,242.0,73.0,14.0,79.0,39.0,209.0,2.0,0.0
7.0,2003.0,11.0,163.0,22.0,241.0,66.0,28.0,82.0,92.0,196.0,5.0,2.0
8.0,2010.0,61.0,28.0,117.0,241.0,77.0,40.0,68.0,85.0,382.0,1.0,7.0
7.0,2001.0,101.0,206.0,26.0,241.0,82.0,16.0,84.0,53.0,556.0,1.0,0.0
7.0,2007.0,30.0,69.0,0.0,241.0,62.0,11.0,62.0,34.0,92.0,2.0,4.0
14.0,2011.0,71.0,144.0,70.0,240.0,82.0,73.0,81.0,487.0,8.0,4.0,7.0
7.0,2005.0,92.0,167.0,61.0,238.0,91.0,65.0,87.0,173.0,309.0,5.0,10.0
8.0,2010.0,30.0,204.0,15.0,238.0,83.0,36.0,61.0,68.0,226.0,1.0,0.0
14.0,2011.0,26.0,148.0,69.0,237.0,71.0,75.0,69.0,627.0,720.0,4.0,3.0
5.0,2004.0,133.0,227.0,2.0,237.0,96.0,81.0,91.0,8665.0,778.0,4.0,9.0
7.0,2004.0,115.0,96.0,108.0,237.0,62.0,36.0,76.0,22.0,313.0,5.0,7.0
14.0,2007.0,30.0,218.0,1.0,237.0,85.0,46.0,64.0,108.0,226.0,1.0,0.0
7.0,2004.0,5.0,125.0,86.0,237.0,83.0,59.0,88.0,55.0,469.0,5.0,7.0
14.0,2010.0,1.0,174.0,45.0,237.0,42.0,10.0,55.0,16.0,520.0,1.0,8.0
8.0,2009.0,30.0,202.0,13.0,237.0,85.0,41.0,68.0,58.0,226.0,1.0,10.0
14.0,2008.0,117.0,168.0,45.0,235.0,81.0,66.0,85.0,142.0,591.0,5.0,7.0
14.0,2011.0,71.0,173.0,43.0,235.0,73.0,33.0,29.0,67.0,269.0,2.0,6.0
7.0,2007.0,115.0,92.0,0.0,234.0,71.0,11.0,72.0,31.0,810.0,5.0,10.0
0.0,2015.0,80.0,114.0,55.0,234.0,89.0,82.0,90.0,478.0,273.0,2.0,10.0
7.0,2001.0,19.0,108.0,70.0,234.0,84.0,21.0,84.0,189.0,129.0,4.0,8.0
16.0,2015.0,117.0,195.0,15.0,234.0,86.0,14.0,62.0,115.0,790.0,2.0,0.0
14.0,2011.0,71.0,138.0,72.0,234.0,66.0,46.0,65.0,39.0,558.0,1.0,3.0
7.0,2004.0,30.0,85.0,106.0,231.0,84.0,42.0,91.0,51.0,218.0,5.0,8.0
6.0,1999.0,30.0,158.0,64.0,231.0,86.0,14.0,85.0,28.0,209.0,1.0,10.0
5.0,2012.0,76.0,96.0,107.0,231.0,90.0,69.0,79.0,2954.0,46.0,5.0,0.0
0.0,2012.0,80.0,112.0,41.0,229.0,75.0,69.0,56.0,382.0,349.0,1.0,8.0
8.0,2013.0,136.0,107.0,80.0,229.0,76.0,46.0,77.0,668.0,795.0,5.0,7.0
8.0,2007.0,63.0,102.0,90.0,229.0,80.0,18.0,67.0,87.0,740.0,2.0,4.0
15.0,2004.0,30.0,138.0,80.0,227.0,77.0,35.0,87.0,27.0,209.0,1.0,0.0
8.0,2009.0,61.0,30.0,127.0,227.0,78.0,42.0,67.0,76.0,382.0,1.0,11.0
7.0,2008.0,30.0,38.0,7.0,227.0,82.0,8.0,69.0,20.0,209.0,1.0,0.0
2.0,2010.0,136.0,107.0,99.0,227.0,72.0,7.0,72.0,6.0,700.0,2.0,10.0
14.0,2010.0,30.0,127.0,81.0,227.0,76.0,42.0,71.0,71.0,731.0,5.0,8.0
2.0,2008.0,80.0,94.0,53.0,227.0,68.0,24.0,82.0,27.0,305.0,1.0,10.0
8.0,2011.0,26.0,108.0,73.0,227.0,71.0,41.0,66.0,405.0,720.0,4.0,8.0
3.0,2002.0,80.0,122.0,10.0,227.0,81.0,24.0,89.0,54.0,304.0,1.0,10.0
3.0,2001.0,80.0,90.0,73.0,225.0,88.0,17.0,89.0,42.0,477.0,1.0,7.0
8.0,2009.0,99.0,134.0,60.0,225.0,80.0,35.0,86.0,43.0,70.0,2.0,6.0
9.0,2016.0,126.0,60.0,125.0,225.0,76.0,91.0,63.0,635.0,760.0,4.0,10.0
16.0,2016.0,30.0,128.0,77.0,225.0,87.0,37.0,82.0,440.0,213.0,4.0,2.0
7.0,2002.0,19.0,62.0,44.0,225.0,84.0,31.0,90.0,52.0,129.0,4.0,11.0
4.0,2004.0,80.0,148.0,25.0,225.0,87.0,55.0,94.0,306.0,349.0,1.0,1.0
8.0,2011.0,30.0,193.0,15.0,225.0,79.0,31.0,55.0,56.0,226.0,1.0,10.0
8.0,2013.0,101.0,123.0,63.0,225.0,80.0,89.0,75.0,914.0,606.0,4.0,10.0
8.0,2007.0,5.0,140.0,53.0,224.0,83.0,45.0,78.0,52.0,469.0,5.0,10.0
3.0,2001.0,99.0,119.0,71.0,224.0,87.0,22.0,81.0,48.0,659.0,1.0,10.0
12.0,2006.0,99.0,105.0,91.0,224.0,74.0,53.0,57.0,72.0,634.0,1.0,0.0
13.0,2013.0,80.0,125.0,62.0,224.0,77.0,59.0,79.0,288.0,477.0,1.0,2.0
3.0,2001.0,133.0,129.0,83.0,223.0,74.0,16.0,80.0,13.0,192.0,1.0,4.0
10.0,2008.0,110.0,51.0,50.0,223.0,79.0,61.0,80.0,139.0,673.0,5.0,3.0
14.0,2013.0,30.0,198.0,6.0,223.0,80.0,32.0,56.0,136.0,222.0,1.0,0.0
8.0,2012.0,117.0,105.0,72.0,223.0,91.0,25.0,82.0,858.0,285.0,4.0,9.0
7.0,2003.0,126.0,88.0,103.0,222.0,92.0,44.0,88.0,204.0,754.0,5.0,8.0
12.0,2009.0,80.0,65.0,40.0,222.0,84.0,70.0,86.0,219.0,129.0,5.0,10.0
14.0,2013.0,136.0,124.0,79.0,222.0,80.0,37.0,76.0,127.0,701.0,2.0,0.0
9.0,2015.0,126.0,55.0,119.0,221.0,73.0,40.0,73.0,480.0,760.0,4.0,1.0
8.0,2008.0,63.0,101.0,85.0,221.0,71.0,47.0,66.0,233.0,403.0,5.0,11.0
14.0,2007.0,5.0,200.0,2.0,220.0,92.0,55.0,81.0,220.0,309.0,5.0,10.0
16.0,2013.0,71.0,121.0,79.0,220.0,79.0,76.0,59.0,1095.0,749.0,1.0,8.0
14.0,2008.0,30.0,178.0,24.0,220.0,92.0,69.0,83.0,156.0,309.0,5.0,9.0
14.0,2010.0,30.0,103.0,96.0,220.0,88.0,73.0,70.0,206.0,167.0,2.0,0.0
2.0,2008.0,5.0,140.0,59.0,220.0,80.0,15.0,79.0,16.0,700.0,1.0,7.0
14.0,2010.0,117.0,145.0,54.0,220.0,88.0,93.0,82.0,573.0,5.0,4.0,10.0
15.0,2003.0,5.0,168.0,44.0,219.0,94.0,72.0,92.0,317.0,88.0,5.0,8.0
9.0,2014.0,30.0,154.0,25.0,219.0,81.0,37.0,61.0,208.0,222.0,1.0,0.0
8.0,2011.0,61.0,34.0,96.0,219.0,80.0,41.0,66.0,132.0,382.0,1.0,4.0
14.0,2006.0,115.0,117.0,77.0,218.0,81.0,74.0,75.0,211.0,794.0,4.0,10.0
7.0,2002.0,115.0,192.0,20.0,218.0,82.0,26.0,89.0,28.0,556.0,1.0,0.0
16.0,2014.0,30.0,60.0,142.0,218.0,82.0,33.0,54.0,347.0,222.0,1.0,0.0
16.0,2016.0,126.0,129.0,68.0,216.0,80.0,33.0,69.0,614.0,423.0,4.0,9.0
14.0,2010.0,110.0,128.0,67.0,216.0,82.0,54.0,63.0,539.0,673.0,5.0,2.0
5.0,2001.0,30.0,123.0,83.0,216.0,74.0,17.0,79.0,30.0,427.0,5.0,4.0
2.0,2009.0,136.0,167.0,30.0,216.0,79.0,72.0,76.0,110.0,14.0,2.0,4.0
12.0,2008.0,99.0,126.0,67.0,216.0,66.0,30.0,73.0,136.0,659.0,2.0,3.0
2.0,2006.0,80.0,128.0,3.0,215.0,69.0,21.0,76.0,50.0,304.0,1.0,0.0
9.0,2016.0,5.0,81.0,85.0,214.0,90.0,31.0,61.0,1358.0,99.0,5.0,0.0
8.0,2012.0,110.0,59.0,105.0,214.0,83.0,30.0,75.0,511.0,353.0,4.0,3.0
10.0,2007.0,5.0,52.0,102.0,213.0,64.0,45.0,75.0,30.0,37.0,5.0,2.0
7.0,2004.0,61.0,104.0,81.0,213.0,77.0,26.0,90.0,20.0,374.0,1.0,6.0
3.0,2003.0,112.0,82.0,37.0,213.0,87.0,44.0,78.0,212.0,673.0,1.0,10.0
